time,open,high,low,close,volume
2015-05-18 00:00:00,1.14485,1.14485,1.14398,1.14424,468
2015-05-18 01:00:00,1.14431,1.14466,1.1437,1.14397,292
2015-05-18 02:00:00,1.14398,1.14445,1.14378,1.1443699999999999,332
2015-05-18 03:00:00,1.1442700000000001,1.1443699999999999,1.14209,1.14326,521
2015-05-18 04:00:00,1.14327,1.14359,1.14191,1.14221,512
2015-05-18 05:00:00,1.14223,1.14339,1.14214,1.14328,436
2015-05-18 06:00:00,1.14318,1.14358,1.14265,1.1430500000000001,355
2015-05-18 07:00:00,1.1430500000000001,1.14383,1.14268,1.14337,368
2015-05-18 08:00:00,1.14337,1.1438,1.14172,1.14379,461
2015-05-18 09:00:00,1.1436600000000001,1.1446,1.14164,1.14164,718
2015-05-18 10:00:00,1.14187,1.14243,1.13799,1.139,798
2015-05-18 11:00:00,1.13904,1.13917,1.13666,1.13853,811
2015-05-18 12:00:00,1.13863,1.1405,1.13719,1.14038,727
2015-05-18 13:00:00,1.14049,1.14226,1.13908,1.14163,806
2015-05-18 14:00:00,1.14176,1.14181,1.13929,1.14042,845
2015-05-18 15:00:00,1.1405,1.1406399999999999,1.138,1.13889,3413
2015-05-18 16:00:00,1.13888,1.13981,1.13364,1.1338,7786
2015-05-18 17:00:00,1.13377,1.13638,1.13376,1.1363699999999999,7112
2015-05-18 18:00:00,1.13638,1.13689,1.1347800000000001,1.13535,5370
2015-05-18 19:00:00,1.13534,1.13582,1.13315,1.13499,4632
2015-05-18 20:00:00,1.13499,1.13535,1.13114,1.13159,3991
2015-05-18 21:00:00,1.13158,1.13178,1.12988,1.13023,4889
2015-05-18 22:00:00,1.13025,1.1316,1.12979,1.1308,3707
2015-05-18 23:00:00,1.13081,1.13164,1.13073,1.1314,2376
2015-05-19 00:00:00,1.13146,1.13154,1.131,1.13134,1497
2015-05-19 01:00:00,1.13141,1.1316,1.13119,1.13142,1557
2015-05-19 02:00:00,1.13144,1.13256,1.13143,1.13235,1773
2015-05-19 03:00:00,1.1323699999999999,1.13252,1.13104,1.13125,2683
2015-05-19 04:00:00,1.13127,1.13136,1.12866,1.12935,3444
2015-05-19 05:00:00,1.12931,1.12976,1.12846,1.1295600000000001,2760
2015-05-19 06:00:00,1.12954,1.13059,1.12933,1.1305399999999999,2536
2015-05-19 07:00:00,1.1305399999999999,1.13059,1.1298300000000001,1.13029,1734
2015-05-19 08:00:00,1.1303,1.13201,1.13008,1.13157,2987
2015-05-19 09:00:00,1.13156,1.13156,1.12772,1.13034,6194
2015-05-19 10:00:00,1.13033,1.13036,1.11594,1.11817,11065
2015-05-19 11:00:00,1.11817,1.11949,1.11659,1.11944,7656
2015-05-19 12:00:00,1.11939,1.12089,1.11811,1.12029,6793
2015-05-19 13:00:00,1.12026,1.1216,1.11909,1.12145,5360
2015-05-19 14:00:00,1.12147,1.12148,1.1178,1.11901,5783
2015-05-19 15:00:00,1.11902,1.11915,1.11213,1.11319,8766
2015-05-19 16:00:00,1.1132,1.11661,1.11306,1.11527,7957
2015-05-19 17:00:00,1.11532,1.11612,1.11242,1.11285,7529
2015-05-19 18:00:00,1.1128,1.11548,1.11184,1.11496,6653
2015-05-19 19:00:00,1.1149499999999999,1.11584,1.11308,1.1146,4955
2015-05-19 20:00:00,1.11462,1.11462,1.11324,1.11425,3334
2015-05-19 21:00:00,1.11426,1.11574,1.11423,1.11531,3360
2015-05-19 22:00:00,1.1153,1.11587,1.11461,1.11467,3351
2015-05-19 23:00:00,1.11468,1.11498,1.1145100000000001,1.1149,2394
2015-05-20 00:00:00,1.11506,1.1151200000000001,1.11439,1.11445,1498
2015-05-20 01:00:00,1.11448,1.11497,1.11406,1.11463,1950
2015-05-20 02:00:00,1.11463,1.11491,1.11417,1.11417,2157
2015-05-20 03:00:00,1.1142,1.11468,1.11212,1.11328,3934
2015-05-20 04:00:00,1.11327,1.11439,1.11247,1.11395,3090
2015-05-20 05:00:00,1.11395,1.11514,1.11391,1.11431,2271
2015-05-20 06:00:00,1.11433,1.11453,1.11369,1.11391,1432
2015-05-20 07:00:00,1.11391,1.11449,1.1128,1.11308,2091
2015-05-20 08:00:00,1.11307,1.11455,1.10974,1.10999,3343
2015-05-20 09:00:00,1.10988,1.1115,1.10616,1.10825,7927
2015-05-20 10:00:00,1.10824,1.11049,1.1066799999999999,1.10994,7704
2015-05-20 11:00:00,1.10994,1.1126,1.10988,1.1108,7820
2015-05-20 12:00:00,1.11078,1.11276,1.11029,1.11147,6465
2015-05-20 13:00:00,1.11147,1.1124,1.10887,1.10917,5927
2015-05-20 14:00:00,1.10921,1.11114,1.10886,1.11104,6047
2015-05-20 15:00:00,1.11104,1.11444,1.11104,1.11409,7601
2015-05-20 16:00:00,1.1141,1.11415,1.10976,1.11019,7798
2015-05-20 17:00:00,1.11019,1.112,1.10926,1.11056,7893
2015-05-20 18:00:00,1.11056,1.11073,1.10755,1.10797,7151
2015-05-20 19:00:00,1.10796,1.1099,1.1076,1.1097,5149
2015-05-20 20:00:00,1.10971,1.1107,1.10879,1.10999,4894
2015-05-20 21:00:00,1.10999,1.11403,1.10693,1.11143,9392
2015-05-20 22:00:00,1.11143,1.11339,1.10927,1.11069,5484
2015-05-20 23:00:00,1.11069,1.1109,1.10906,1.10932,3283
2015-05-21 00:00:00,1.10917,1.10972,1.10859,1.10908,2248
2015-05-21 01:00:00,1.10907,1.10961,1.10869,1.10945,1996
2015-05-21 02:00:00,1.10951,1.11006,1.10915,1.11006,1514
2015-05-21 03:00:00,1.1101,1.1122,1.1101,1.11164,3292
2015-05-21 04:00:00,1.11166,1.11201,1.11089,1.11132,2661
2015-05-21 05:00:00,1.11132,1.11272,1.1113,1.11225,2483
2015-05-21 06:00:00,1.11225,1.11254,1.1113,1.11203,2394
2015-05-21 07:00:00,1.11204,1.11292,1.1115,1.11235,2306
2015-05-21 08:00:00,1.11234,1.11274,1.11154,1.11164,2594
2015-05-21 09:00:00,1.11165,1.11165,1.1078999999999999,1.11003,6234
2015-05-21 10:00:00,1.11004,1.1158,1.10995,1.11351,8765
2015-05-21 11:00:00,1.11346,1.11724,1.11332,1.11537,8259
2015-05-21 12:00:00,1.11536,1.11614,1.1139000000000001,1.1139000000000001,6181
2015-05-21 13:00:00,1.11392,1.11807,1.11387,1.11638,6251
2015-05-21 14:00:00,1.11638,1.11653,1.11345,1.11366,5446
2015-05-21 15:00:00,1.11365,1.11468,1.11082,1.11127,7738
2015-05-21 16:00:00,1.11128,1.11323,1.11048,1.11111,7916
2015-05-21 17:00:00,1.11112,1.11405,1.11044,1.11189,8581
2015-05-21 18:00:00,1.1118999999999999,1.1131199999999999,1.11137,1.1125099999999999,6345
2015-05-21 19:00:00,1.1125099999999999,1.11352,1.11195,1.11323,3599
2015-05-21 20:00:00,1.11315,1.11374,1.11188,1.11195,3790
2015-05-21 21:00:00,1.11196,1.1138,1.11168,1.11317,3384
2015-05-21 22:00:00,1.11314,1.11327,1.11122,1.11141,2938
2015-05-21 23:00:00,1.11141,1.1115,1.11087,1.11113,2407
2015-05-22 00:00:00,1.11113,1.11179,1.11001,1.11066,2922
2015-05-22 01:00:00,1.11069,1.11098,1.1103399999999999,1.11074,1720
2015-05-22 02:00:00,1.11073,1.11113,1.11062,1.11084,1614
2015-05-22 03:00:00,1.11084,1.11196,1.11073,1.11177,2394
2015-05-22 04:00:00,1.11176,1.11289,1.11165,1.11245,2454
2015-05-22 05:00:00,1.11247,1.11356,1.11237,1.11335,2571
2015-05-22 06:00:00,1.11333,1.11471,1.11284,1.11459,2434
2015-05-22 07:00:00,1.11456,1.11517,1.11369,1.11398,2424
2015-05-22 08:00:00,1.11396,1.11514,1.11331,1.11455,2515
2015-05-22 09:00:00,1.11455,1.11695,1.11452,1.11525,5298
2015-05-22 10:00:00,1.11525,1.11681,1.11453,1.11567,6441
2015-05-22 11:00:00,1.11579,1.11755,1.115,1.11687,6223
2015-05-22 12:00:00,1.11685,1.11949,1.1160700000000001,1.11919,5563
2015-05-22 13:00:00,1.11918,1.12069,1.1182,1.11848,5472
2015-05-22 14:00:00,1.11848,1.11856,1.11527,1.11626,5904
2015-05-22 15:00:00,1.11627,1.11804,1.10703,1.10786,9093
2015-05-22 16:00:00,1.10787,1.10787,1.10016,1.10288,10358
2015-05-22 17:00:00,1.10287,1.10356,1.10108,1.10262,6800
2015-05-22 18:00:00,1.10269,1.10371,1.1016,1.10322,5901
2015-05-22 19:00:00,1.10323,1.10427,1.1029,1.10369,4152
2015-05-22 20:00:00,1.10368,1.10417,1.10087,1.10125,5709
2015-05-22 21:00:00,1.10125,1.1016,1.1002399999999999,1.10108,3353
2015-05-22 22:00:00,1.10108,1.10137,1.10027,1.10073,2228
2015-05-22 23:00:00,1.10074,1.10185,1.10074,1.10141,1594
2015-05-25 00:00:00,1.10052,1.10089,1.09642,1.09754,1524
2015-05-25 01:00:00,1.09762,1.10041,1.09762,1.10009,2445
2015-05-25 02:00:00,1.10008,1.10087,1.09855,1.09905,2360
2015-05-25 03:00:00,1.09904,1.10007,1.09705,1.09778,3547
2015-05-25 04:00:00,1.09782,1.09855,1.09722,1.09787,2288
2015-05-25 05:00:00,1.09786,1.09892,1.09783,1.09867,2018
2015-05-25 06:00:00,1.09866,1.09938,1.09832,1.09868,2122
2015-05-25 07:00:00,1.09867,1.09878,1.09803,1.09839,1403
2015-05-25 08:00:00,1.09838,1.09898,1.09765,1.09855,2473
2015-05-25 09:00:00,1.09855,1.10058,1.09847,1.10032,3688
2015-05-25 10:00:00,1.10033,1.10071,1.09664,1.09727,5037
2015-05-25 11:00:00,1.09727,1.09762,1.09584,1.09721,4427
2015-05-25 12:00:00,1.09722,1.09849,1.09674,1.09756,3810
2015-05-25 13:00:00,1.09756,1.09827,1.09706,1.09746,2752
2015-05-25 14:00:00,1.09746,1.09794,1.09714,1.09759,2376
2015-05-25 15:00:00,1.09759,1.09907,1.09747,1.09849,2629
2015-05-25 16:00:00,1.09849,1.09866,1.09702,1.09706,2670
2015-05-25 17:00:00,1.09706,1.09766,1.09672,1.09711,2623
2015-05-25 18:00:00,1.09711,1.09776,1.0967500000000001,1.09699,1908
2015-05-25 19:00:00,1.09697,1.09836,1.09679,1.09836,1821
2015-05-25 20:00:00,1.0984099999999999,1.09842,1.0973600000000001,1.0974,2498
2015-05-25 21:00:00,1.09739,1.09813,1.09738,1.09783,1746
2015-05-25 22:00:00,1.09781,1.09798,1.09757,1.09787,1126
2015-05-25 23:00:00,1.09787,1.09803,1.09725,1.09769,1407
2015-05-26 00:00:00,1.09764,1.09806,1.09747,1.09785,824
2015-05-26 01:00:00,1.09788,1.09795,1.09748,1.09777,1758
2015-05-26 02:00:00,1.09777,1.09792,1.09661,1.0967500000000001,1354
2015-05-26 03:00:00,1.09679,1.09699,1.09342,1.09428,4186
2015-05-26 04:00:00,1.09429,1.09491,1.09304,1.09375,3464
2015-05-26 05:00:00,1.09375,1.09549,1.09346,1.09493,2712
2015-05-26 06:00:00,1.09494,1.09499,1.09365,1.09419,2226
2015-05-26 07:00:00,1.09419,1.09479,1.09351,1.09355,2050
2015-05-26 08:00:00,1.09354,1.09393,1.09273,1.0932,3165
2015-05-26 09:00:00,1.09321,1.0939,1.08853,1.0889199999999999,7857
2015-05-26 10:00:00,1.08889,1.09142,1.08844,1.08993,8756
2015-05-26 11:00:00,1.08994,1.09056,1.08857,1.08907,7239
2015-05-26 12:00:00,1.08907,1.09123,1.089,1.09107,6264
2015-05-26 13:00:00,1.09108,1.09134,1.08937,1.09059,5866
2015-05-26 14:00:00,1.09061,1.09328,1.09047,1.09328,5812
2015-05-26 15:00:00,1.09327,1.09394,1.08844,1.09047,8487
2015-05-26 16:00:00,1.09045,1.09275,1.08963,1.09108,8243
2015-05-26 17:00:00,1.09108,1.09108,1.08721,1.08965,8437
2015-05-26 18:00:00,1.08969,1.0903100000000001,1.08748,1.0875,6695
2015-05-26 19:00:00,1.08753,1.08921,1.0868,1.08904,4734
2015-05-26 20:00:00,1.08904,1.0896,1.08692,1.0872600000000001,4635
2015-05-26 21:00:00,1.0872600000000001,1.08797,1.08699,1.08701,3255
2015-05-26 22:00:00,1.08703,1.08768,1.08626,1.0873,3241
2015-05-26 23:00:00,1.08729,1.08789,1.0869,1.08723,2514
2015-05-27 00:00:00,1.08718,1.0878,1.08711,1.08717,1089
2015-05-27 01:00:00,1.08719,1.08877,1.08714,1.08856,1598
2015-05-27 02:00:00,1.08855,1.08885,1.08786,1.08857,1486
2015-05-27 03:00:00,1.08859,1.08885,1.08758,1.08783,2255
2015-05-27 04:00:00,1.08781,1.08841,1.08644,1.08674,3620
2015-05-27 05:00:00,1.08676,1.08814,1.08666,1.08754,2545
2015-05-27 06:00:00,1.08755,1.08872,1.08735,1.08805,2010
2015-05-27 07:00:00,1.08806,1.08914,1.08749,1.08882,2305
2015-05-27 08:00:00,1.08884,1.09152,1.08869,1.09061,4241
2015-05-27 09:00:00,1.0906,1.09284,1.08987,1.09179,6013
2015-05-27 10:00:00,1.09181,1.0924,1.09001,1.09181,6407
2015-05-27 11:00:00,1.09181,1.09221,1.09081,1.09192,5762
2015-05-27 12:00:00,1.09191,1.0924,1.08929,1.09011,5993
2015-05-27 13:00:00,1.0901,1.09041,1.08714,1.08791,6857
2015-05-27 14:00:00,1.08795,1.08898,1.08574,1.08613,5468
2015-05-27 15:00:00,1.08609,1.08786,1.08263,1.0830899999999999,8557
2015-05-27 16:00:00,1.08311,1.08754,1.08185,1.0854,8246
2015-05-27 17:00:00,1.08538,1.09098,1.085,1.08783,9486
2015-05-27 18:00:00,1.08782,1.09066,1.0861399999999999,1.08862,6942
2015-05-27 19:00:00,1.08865,1.08872,1.08778,1.08813,4145
2015-05-27 20:00:00,1.08811,1.09,1.08755,1.08999,3405
2015-05-27 21:00:00,1.08998,1.09006,1.08827,1.08887,3205
2015-05-27 22:00:00,1.08888,1.09068,1.0884,1.09002,3187
2015-05-27 23:00:00,1.09004,1.09068,1.08991,1.09034,3077
2015-05-28 00:00:00,1.09035,1.09045,1.08983,1.08995,1754
2015-05-28 01:00:00,1.08993,1.09062,1.08942,1.09033,1791
2015-05-28 02:00:00,1.0903100000000001,1.09032,1.08963,1.0897000000000001,1423
2015-05-28 03:00:00,1.08971,1.09191,1.08893,1.09097,3331
2015-05-28 04:00:00,1.09098,1.09193,1.0903100000000001,1.09109,3819
2015-05-28 05:00:00,1.09108,1.09194,1.08914,1.08921,3886
2015-05-28 06:00:00,1.08921,1.09105,1.0891,1.09062,3500
2015-05-28 07:00:00,1.09061,1.09201,1.09017,1.09172,2679
2015-05-28 08:00:00,1.09173,1.09262,1.09096,1.09182,4022
2015-05-28 09:00:00,1.09182,1.0947,1.09012,1.09336,7047
2015-05-28 10:00:00,1.09338,1.09442,1.09093,1.09408,7858
2015-05-28 11:00:00,1.09407,1.0950199999999999,1.09195,1.09401,7232
2015-05-28 12:00:00,1.09396,1.09425,1.09256,1.09329,6045
2015-05-28 13:00:00,1.09328,1.09459,1.0927,1.09279,5880
2015-05-28 14:00:00,1.09279,1.09298,1.08802,1.08845,7247
2015-05-28 15:00:00,1.08844,1.09259,1.08759,1.08986,8012
2015-05-28 16:00:00,1.08984,1.09007,1.08718,1.08822,7010
2015-05-28 17:00:00,1.08822,1.09193,1.08681,1.09165,8330
2015-05-28 18:00:00,1.09161,1.09239,1.09034,1.09127,5745
2015-05-28 19:00:00,1.09124,1.09393,1.08852,1.09294,5502
2015-05-28 20:00:00,1.09296,1.09513,1.09296,1.09353,5207
2015-05-28 21:00:00,1.09352,1.09579,1.09233,1.09531,4226
2015-05-28 22:00:00,1.09531,1.09571,1.09314,1.09413,3792
2015-05-28 23:00:00,1.09415,1.09505,1.09406,1.09473,2140
2015-05-29 00:00:00,1.09471,1.09714,1.09471,1.0958,2122
2015-05-29 01:00:00,1.0958,1.09733,1.09518,1.09684,2802
2015-05-29 02:00:00,1.09684,1.09685,1.09576,1.0962,1556
2015-05-29 03:00:00,1.09626,1.09637,1.09525,1.0954,2882
2015-05-29 04:00:00,1.09538,1.09636,1.09509,1.09595,2715
2015-05-29 05:00:00,1.09596,1.09636,1.09505,1.0952,2264
2015-05-29 06:00:00,1.09519,1.09601,1.09514,1.09563,1976
2015-05-29 07:00:00,1.09563,1.09657,1.09534,1.09535,1915
2015-05-29 08:00:00,1.09535,1.09543,1.09423,1.09501,2341
2015-05-29 09:00:00,1.09501,1.09664,1.09255,1.09276,5773
2015-05-29 10:00:00,1.09276,1.09619,1.09251,1.0961400000000001,6872
2015-05-29 11:00:00,1.09618,1.09728,1.09532,1.09575,6232
2015-05-29 12:00:00,1.09578,1.09895,1.09515,1.09862,6435
2015-05-29 13:00:00,1.09862,1.09887,1.09535,1.09582,6199
2015-05-29 14:00:00,1.09583,1.09857,1.09548,1.09795,5799
2015-05-29 15:00:00,1.0979700000000001,1.09967,1.09548,1.09667,8069
2015-05-29 16:00:00,1.09665,1.09999,1.09582,1.09933,7638
2015-05-29 17:00:00,1.0993,1.10053,1.09536,1.09618,8279
2015-05-29 18:00:00,1.09615,1.09948,1.09547,1.09935,7577
2015-05-29 19:00:00,1.09935,1.09973,1.09721,1.09726,4425
2015-05-29 20:00:00,1.09725,1.09938,1.09723,1.09857,3013
2015-05-29 21:00:00,1.09857,1.09909,1.0977,1.09819,2849
2015-05-29 22:00:00,1.09821,1.09871,1.09782,1.09821,2952
2015-05-29 23:00:00,1.09821,1.09914,1.09751,1.09895,1729
2015-06-01 00:00:00,1.09835,1.09876,1.09788,1.09789,476
2015-06-01 01:00:00,1.09785,1.09814,1.09636,1.09676,1859
2015-06-01 02:00:00,1.0967500000000001,1.09682,1.09513,1.09564,2100
2015-06-01 03:00:00,1.09563,1.09618,1.09339,1.09417,3214
2015-06-01 04:00:00,1.09416,1.09462,1.09297,1.0941,2684
2015-06-01 05:00:00,1.09413,1.09535,1.09392,1.095,2195
2015-06-01 06:00:00,1.09499,1.09549,1.09473,1.09494,2101
