time,open,high,low,close,volume
2016-10-19,1.09783,1.10044,1.09547,1.09735,111049
2016-10-20,1.0972,1.10388,1.09154,1.09285,119987
2016-10-21,1.09281,1.09293,1.0859,1.0873599999999999,107479
2016-10-24,1.08801,1.08993,1.08592,1.08812,95964
2016-10-25,1.088,1.09045,1.08507,1.0888,117030
2016-10-26,1.08863,1.09462,1.0874,1.09069,100906
2016-10-27,1.09068,1.09418,1.08821,1.08945,113193
2016-10-28,1.0896,1.09915,1.08926,1.09745,125686
2016-10-31,1.0984099999999999,1.09907,1.09355,1.09762,99166
2016-11-01,1.09761,1.10686,1.0959699999999999,1.10564,114514
2016-11-02,1.10571,1.11228,1.10493,1.10946,130446
2016-11-03,1.1095,1.11255,1.10595,1.1105,127812
2016-11-04,1.11052,1.11405,1.10795,1.11375,117117
2016-11-07,1.10616,1.11099,1.1027,1.10395,113657
2016-11-08,1.10396,1.10667,1.10083,1.10257,105103
2016-11-09,1.10238,1.12991,1.09066,1.09077,289426
2016-11-10,1.09083,1.09533,1.08645,1.08907,179357
2016-11-11,1.08932,1.09229,1.08301,1.08503,169227
2016-11-14,1.08316,1.08403,1.07087,1.07358,188186
2016-11-15,1.07357,1.08161,1.07138,1.07215,159227
2016-11-16,1.07205,1.07592,1.06656,1.06898,149265
2016-11-17,1.0689899999999999,1.07453,1.06197,1.06241,159831
2016-11-18,1.06216,1.06425,1.05687,1.05826,173588
2016-11-21,1.05915,1.06488,1.05785,1.06264,167387
2016-11-22,1.06256,1.06575,1.05835,1.06243,152885
2016-11-23,1.0622,1.06433,1.05258,1.05516,150838
2016-11-24,1.05485,1.05849,1.05176,1.05517,136236
2016-11-25,1.05462,1.0627,1.05291,1.05772,153514
2016-11-28,1.06079,1.06854,1.05632,1.06122,157206
2016-11-29,1.06116,1.06542,1.05645,1.06487,145680
2016-11-30,1.0647199999999999,1.06662,1.05521,1.0587,172645
2016-12-01,1.05891,1.06683,1.05842,1.06596,143640
2016-12-02,1.06581,1.06896,1.06248,1.06538,126286
2016-12-05,1.06171,1.07959,1.05044,1.07631,167247
2016-12-06,1.07617,1.0785,1.06979,1.07177,108323
2016-12-07,1.07153,1.07679,1.07095,1.07513,90536
2016-12-08,1.07521,1.08734,1.05968,1.06121,136595
2016-12-09,1.06117,1.06293,1.05306,1.05515,106246
2016-12-12,1.05326,1.06513,1.0525,1.06336,110141
2016-12-13,1.06333,1.06667,1.06034,1.06244,111390
2016-12-14,1.06233,1.06698,1.04955,1.0534,130434
2016-12-15,1.05308,1.05389,1.0366,1.04126,176714
2016-12-16,1.04107,1.04738,1.04003,1.04401,131312
2016-12-19,1.0437400000000001,1.04791,1.03922,1.0401,121196
2016-12-20,1.03998,1.04175,1.03519,1.03867,115654
2016-12-21,1.03846,1.04509,1.03819,1.04228,105491
2016-12-22,1.0422,1.04989,1.04213,1.04355,110550
2016-12-23,1.04326,1.047,1.04262,1.047,75127
2016-12-26,1.04607,1.04668,1.03249,1.04491,47828
2016-12-27,1.04493,1.0463,1.04319,1.04566,72758
2016-12-28,1.04546,1.04795,1.03717,1.04102,93872
2016-12-29,1.04162,1.04936,1.04079,1.04892,115168
2016-12-30,1.04844,1.06522,1.04827,1.05068,148657
2017-01-02,1.051,1.05275,1.0448,1.04519,72920
2017-01-03,1.04524,1.04898,1.03399,1.04044,139335
2017-01-04,1.04044,1.04996,1.03895,1.04871,138590
2017-01-05,1.04871,1.06149,1.04804,1.06055,170836
2017-01-06,1.06005,1.06207,1.05235,1.05235,146008
2017-01-09,1.05292,1.05826,1.05104,1.0572300000000001,125800
2017-01-10,1.05718,1.06268,1.05506,1.05534,147523
2017-01-11,1.0553,1.06226,1.04534,1.05818,180859
2017-01-12,1.05818,1.06844,1.0571,1.06109,180739
2017-01-13,1.06104,1.0673,1.05959,1.0642,140972
2017-01-16,1.06023,1.06355,1.05789,1.05946,117923
2017-01-17,1.05946,1.0719,1.05893,1.0712,171611
2017-01-18,1.07111,1.0715,1.06278,1.06286,145054
2017-01-19,1.06288,1.06763,1.05888,1.06627,167230
2017-01-20,1.0661,1.0709,1.06248,1.06982,161072
2017-01-23,1.07004,1.07688,1.0693,1.07631,156981
2017-01-24,1.07643,1.07745,1.07199,1.0731,142073
2017-01-25,1.07288,1.07694,1.07109,1.07465,139081
2017-01-26,1.07477,1.07653,1.06572,1.0681,146134
2017-01-27,1.0679400000000001,1.07247,1.06579,1.06968,129909
2017-01-30,1.07023,1.07399,1.062,1.0692,130424
2017-01-31,1.06921,1.0812,1.06843,1.07968,168241
2017-02-01,1.07958,1.0807,1.07298,1.07675,147733
2017-02-02,1.07668,1.08284,1.07556,1.07569,150389
2017-02-03,1.0757,1.07973,1.07106,1.07789,138674
2017-02-06,1.0784799999999999,1.07906,1.07053,1.07488,128085
2017-02-07,1.07392,1.07492,1.06558,1.0682,129264
2017-02-08,1.06795,1.07138,1.06402,1.06969,128190
2017-02-09,1.06971,1.07092,1.06505,1.06541,122349
2017-02-10,1.06552,1.06674,1.06072,1.0637699999999999,126662
2017-02-13,1.06276,1.06581,1.05917,1.05972,111130
2017-02-14,1.05948,1.06331,1.05607,1.05764,122216
2017-02-15,1.05738,1.0609,1.0521,1.05991,129683
