time,open,high,low,close,volume
2015-05-15 23:00:00,0.91565,0.91625,0.91544,0.91549,413
2015-05-18 00:00:00,0.91563,0.91593,0.91479,0.91512,379
2015-05-18 01:00:00,0.91513,0.91659,0.91513,0.91563,181
2015-05-18 02:00:00,0.91563,0.91574,0.91538,0.91538,232
2015-05-18 03:00:00,0.91538,0.91764,0.91538,0.9172,408
2015-05-18 04:00:00,0.91721,0.91889,0.91693,0.91883,383
2015-05-18 05:00:00,0.91881,0.91898,0.91791,0.91791,342
2015-05-18 06:00:00,0.91794,0.91794,0.91748,0.91755,221
2015-05-18 07:00:00,0.91767,0.91774,0.91675,0.91693,286
2015-05-18 08:00:00,0.91694,0.91844,0.91693,0.91731,360
2015-05-18 09:00:00,0.91731,0.91831,0.91654,0.91831,582
2015-05-18 10:00:00,0.9183,0.92127,0.91765,0.91997,665
2015-05-18 11:00:00,0.91997,0.92178,0.91938,0.91982,619
2015-05-18 12:00:00,0.91976,0.92171,0.91839,0.91839,617
2015-05-18 13:00:00,0.91851,0.91868,0.91642,0.91742,673
2015-05-18 14:00:00,0.9173,0.91962,0.91721,0.91884,665
2015-05-18 15:00:00,0.91879,0.92069,0.91836,0.91907,2716
2015-05-18 16:00:00,0.91908,0.92248,0.91828,0.92208,5879
2015-05-18 17:00:00,0.92214,0.92293,0.92073,0.92189,5312
2015-05-18 18:00:00,0.92188,0.92334,0.92159,0.92306,3833
2015-05-18 19:00:00,0.92306,0.92481,0.92283,0.92345,3115
2015-05-18 20:00:00,0.92348,0.92514,0.92312,0.92501,3012
2015-05-18 21:00:00,0.92502,0.9261,0.92494,0.92584,3090
2015-05-18 22:00:00,0.92585,0.92618,0.92519,0.92564,2199
2015-05-18 23:00:00,0.92564,0.92644,0.9252,0.92617,1625
2015-05-19 00:00:00,0.92629,0.92636,0.926,0.92605,467
2015-05-19 01:00:00,0.92606,0.92626,0.92595,0.92607,825
2015-05-19 02:00:00,0.92608,0.92611,0.92584,0.92607,591
2015-05-19 03:00:00,0.92606,0.92644,0.9258,0.92631,1558
2015-05-19 04:00:00,0.92631,0.92717,0.92602,0.92681,2121
2015-05-19 05:00:00,0.92681,0.92696,0.92608,0.92625,1734
2015-05-19 06:00:00,0.92626,0.92711,0.9259,0.92655,1713
2015-05-19 07:00:00,0.92656,0.92675,0.92617,0.92669,1032
2015-05-19 08:00:00,0.92669,0.9269,0.92582,0.92601,1552
2015-05-19 09:00:00,0.92602,0.92747,0.92458,0.92529,4220
2015-05-19 10:00:00,0.92529,0.93629,0.92518,0.93134,9116
2015-05-19 11:00:00,0.93135,0.93296,0.93044,0.93171,6385
2015-05-19 12:00:00,0.93172,0.93228,0.93022,0.93059,4788
2015-05-19 13:00:00,0.9306,0.93139,0.92998,0.93014,3824
2015-05-19 14:00:00,0.93009,0.93218,0.92998,0.9301,4200
2015-05-19 15:00:00,0.93007,0.93785,0.92988,0.9374,6668
2015-05-19 16:00:00,0.9374,0.9375,0.93392,0.93503,6132
2015-05-19 17:00:00,0.93503,0.93824,0.9346,0.93805,6266
2015-05-19 18:00:00,0.93805,0.93841,0.93611,0.93682,4797
2015-05-19 19:00:00,0.93681,0.93755,0.9361,0.93618,3059
2015-05-19 20:00:00,0.9362,0.93831,0.93617,0.9375,2435
2015-05-19 21:00:00,0.9375,0.93768,0.93664,0.93742,2277
2015-05-19 22:00:00,0.93746,0.93767,0.9363,0.93766,1695
2015-05-19 23:00:00,0.93766,0.93775,0.93665,0.93675,1898
2015-05-20 00:00:00,0.93656,0.93705,0.93636,0.93688,1380
2015-05-20 01:00:00,0.93689,0.93733,0.93681,0.93708,2060
