time,open,high,low,close,volume
2015-05-18 00:00:00,1.5738400000000001,1.57446,1.57155,1.57216,5044
2015-05-18 04:00:00,1.57216,1.57279,1.57057,1.5725799999999999,6398
2015-05-18 08:00:00,1.5726,1.57304,1.56562,1.56647,14979
2015-05-18 12:00:00,1.56647,1.56955,1.56511,1.56724,17213
2015-05-18 16:00:00,1.56724,1.57065,1.56514,1.5672000000000001,24580
2015-05-18 20:00:00,1.5672000000000001,1.56765,1.56372,1.56515,14728
2015-05-19 00:00:00,1.5651899999999999,1.5662500000000001,1.5647799999999998,1.56531,8712
2015-05-19 04:00:00,1.56532,1.56559,1.5630199999999999,1.56522,10294
2015-05-19 08:00:00,1.56521,1.56689,1.55286,1.55473,27582
2015-05-19 12:00:00,1.55477,1.55535,1.54451,1.54645,29143
2015-05-19 16:00:00,1.54644,1.55324,1.54627,1.5502799999999999,27342
2015-05-19 20:00:00,1.55027,1.5511300000000001,1.54908,1.55099,12813
2015-05-20 00:00:00,1.5511599999999999,1.55162,1.54931,1.5505200000000001,10986
2015-05-20 04:00:00,1.5505200000000001,1.5523099999999999,1.54977,1.55029,10588
2015-05-20 08:00:00,1.55029,1.55343,1.54718,1.55063,26876
2015-05-20 12:00:00,1.55064,1.55673,1.55024,1.5566499999999999,28152
2015-05-20 16:00:00,1.55664,1.5587,1.553,1.55484,29310
2015-05-20 20:00:00,1.55485,1.5566,1.54914,1.55342,23861
2015-05-21 00:00:00,1.55339,1.55589,1.55259,1.55506,10545
2015-05-21 04:00:00,1.55507,1.55596,1.55423,1.5552899999999998,11296
2015-05-21 08:00:00,1.55532,1.56667,1.55241,1.5661100000000001,26870
2015-05-21 12:00:00,1.5661,1.5699100000000001,1.56448,1.56567,28901
2015-05-21 16:00:00,1.56567,1.5691899999999999,1.56444,1.56732,27488
2015-05-21 20:00:00,1.5673,1.56846,1.56565,1.5659999999999998,13619
2015-05-22 00:00:00,1.5659999999999998,1.5668199999999999,1.56559,1.56676,10201
2015-05-22 04:00:00,1.5667200000000001,1.56796,1.56613,1.56688,11614
2015-05-22 08:00:00,1.56687,1.56888,1.56365,1.56579,20728
2015-05-22 12:00:00,1.56579,1.56759,1.5528,1.55375,28709
2015-05-22 16:00:00,1.55376,1.55376,1.5475400000000001,1.5485799999999998,28954
2015-05-22 20:00:00,1.54851,1.5495700000000001,1.54595,1.5495700000000001,14569
2015-05-25 00:00:00,1.54759,1.5486,1.54575,1.5468899999999999,8698
2015-05-25 04:00:00,1.5468899999999999,1.54814,1.54661,1.5472700000000001,9067
2015-05-25 08:00:00,1.5472700000000001,1.55069,1.54707,1.54826,15474
2015-05-25 12:00:00,1.54826,1.5497999999999998,1.54563,1.5465200000000001,15520
