time,open,high,low,close,volume
2015-05-18 00:00:00,1.14485,1.14485,1.14209,1.14326,1613
2015-05-18 04:00:00,1.14327,1.14383,1.14191,1.14337,1671
2015-05-18 08:00:00,1.14337,1.1446,1.13666,1.13853,2788
2015-05-18 12:00:00,1.13863,1.14226,1.13719,1.13889,5791
2015-05-18 16:00:00,1.13888,1.13981,1.13315,1.13499,24900
2015-05-18 20:00:00,1.13499,1.13535,1.12979,1.1314,14963
2015-05-19 00:00:00,1.13146,1.13256,1.131,1.13125,7510
2015-05-19 04:00:00,1.13127,1.13136,1.12846,1.13029,10474
2015-05-19 08:00:00,1.1303,1.13201,1.11594,1.11944,27902
2015-05-19 12:00:00,1.11939,1.1216,1.11213,1.11319,26702
2015-05-19 16:00:00,1.1132,1.11661,1.11184,1.1146,27094
2015-05-19 20:00:00,1.11462,1.11587,1.11324,1.1149,12439
2015-05-20 00:00:00,1.11506,1.1151200000000001,1.11212,1.11328,9539
2015-05-20 04:00:00,1.11327,1.11514,1.11247,1.11308,8884
2015-05-20 08:00:00,1.11307,1.11455,1.10616,1.1108,26794
2015-05-20 12:00:00,1.11078,1.11444,1.10886,1.11409,26040
2015-05-20 16:00:00,1.1141,1.11415,1.10755,1.1097,27991
2015-05-20 20:00:00,1.10971,1.11403,1.10693,1.10932,23053
2015-05-21 00:00:00,1.10917,1.1122,1.10859,1.11164,9050
2015-05-21 04:00:00,1.11166,1.11292,1.11089,1.11235,9844
2015-05-21 08:00:00,1.11234,1.11724,1.1078999999999999,1.11537,25852
2015-05-21 12:00:00,1.11536,1.11807,1.11082,1.11127,25616
2015-05-21 16:00:00,1.11128,1.11405,1.11044,1.11323,26441
2015-05-21 20:00:00,1.11315,1.1138,1.11087,1.11113,12519
2015-05-22 00:00:00,1.11113,1.11196,1.11001,1.11177,8650
2015-05-22 04:00:00,1.11176,1.11517,1.11165,1.11398,9883
2015-05-22 08:00:00,1.11396,1.11755,1.11331,1.11687,20477
2015-05-22 12:00:00,1.11685,1.12069,1.10703,1.10786,26032
2015-05-22 16:00:00,1.10787,1.10787,1.10016,1.10369,27211
2015-05-22 20:00:00,1.10368,1.10417,1.1002399999999999,1.10141,12884
2015-05-25 00:00:00,1.10052,1.10089,1.09642,1.09778,9876
2015-05-25 04:00:00,1.09782,1.09938,1.09722,1.09839,7831
